,Ship Mode,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,state,Postal Code,Sales,Quantity,Discount,Profit,year,id,order date,oder month,order year,ship date,custome ID,ProductId,differnt
2181,3.0,132.0,0.0,0.0,329.0,30.0,1.0,0.0,5.0,845.0,40.0,10009,44.4,3,0.0,22.2,2013,128818,8,05,2013,12,12010,10003923,-4
2182,3.0,132.0,0.0,0.0,329.0,30.0,1.0,2.0,11.0,281.0,40.0,10009,442.764,4,0.1,59.0352,2013,128818,8,05,2013,12,12010,10002084,-4
2183,3.0,132.0,0.0,0.0,329.0,30.0,1.0,2.0,0.0,1403.0,40.0,10009,3999.95,5,0.0,1159.9855,2013,128818,8,05,2013,12,12010,10000488,-4
2184,3.0,132.0,0.0,0.0,329.0,30.0,1.0,0.0,9.0,1491.0,40.0,10009,199.95,5,0.0,21.9945,2013,128818,8,05,2013,12,12010,10001767,-4
2185,2.0,324.0,1.0,0.0,431.0,3.0,3.0,1.0,3.0,699.0,114.0,10009,63.68,8,0.0,28.0192,2013,128818,8,05,2013,12,12010,10001940,-4
2186,1.0,638.0,0.0,0.0,209.0,0.0,2.0,2.0,0.0,789.0,232.0,93905,54.896,2,0.2,18.5274,2014,124576,2,08,2014,5,14890,10002735,-3
2187,3.0,338.0,0.0,0.0,94.0,12.0,0.0,1.0,7.0,1491.0,122.0,35810,29.0,2,0.0,7.25,2013,101378,15,07,2013,15,19600,10002345,0
2188,3.0,338.0,0.0,0.0,94.0,12.0,0.0,0.0,9.0,1537.0,122.0,47201,70.08,6,0.0,35.04,2014,143063,11,08,2014,16,15100,10003134,-5
2189,3.0,338.0,0.0,0.0,94.0,12.0,0.0,2.0,13.0,46.0,122.0,47201,121.3,2,0.0,25.473,2014,143063,11,08,2014,16,15100,10003708,-5
2190,3.0,15.0,0.0,0.0,266.0,3.0,3.0,1.0,1.0,642.0,13.0,47201,1454.49,9,0.0,378.1674,2014,143063,11,08,2014,16,15100,10003645,-5
2191,3.0,60.0,0.0,0.0,452.0,45.0,3.0,1.0,3.0,682.0,11.0,90049,60.81,3,0.0,17.0268,2013,118913,26,06,2013,30,10240,10000692,-4
2192,3.0,60.0,0.0,0.0,452.0,45.0,3.0,1.0,1.0,815.0,11.0,98105,153.552,3,0.2,51.8238,2013,128412,11,12,2013,18,10915,10001718,-7
2193,3.0,60.0,0.0,0.0,452.0,45.0,3.0,1.0,12.0,1770.0,11.0,98105,65.34,3,0.0,22.869,2013,128412,11,12,2013,18,10915,10002082,-7
2194,3.0,60.0,0.0,0.0,452.0,45.0,3.0,1.0,1.0,799.0,11.0,98105,123.92,4,0.0,55.764,2013,128412,11,12,2013,18,10915,10001125,-7
2195,3.0,60.0,0.0,0.0,452.0,45.0,3.0,2.0,0.0,958.0,11.0,98105,35.1,3,0.0,12.285,2013,128412,11,12,2013,18,10915,10000252,-7
2196,3.0,25.0,0.0,0.0,228.0,40.0,2.0,1.0,2.0,1150.0,5.0,98105,44.75,5,0.0,8.5025,2013,128412,11,12,2013,18,10915,10003038,-7
2197,3.0,71.0,0.0,0.0,310.0,0.0,2.0,1.0,2.0,1137.0,22.0,37918,4.704,2,0.2,0.4116,2013,136483,2,12,2013,7,10390,10000940,-5
2198,3.0,145.0,0.0,0.0,374.0,36.0,1.0,1.0,12.0,1782.0,41.0,36116,14.67,3,0.0,3.9609,2011,163013,28,11,2011,4,11080,10001954,24
2199,3.0,145.0,0.0,0.0,374.0,36.0,1.0,1.0,12.0,1471.0,41.0,19120,15.552,3,0.2,5.4432,2012,135363,28,03,2012,2,12205,10003177,26
2200,3.0,472.0,0.0,0.0,258.0,2.0,2.0,0.0,9.0,20.0,167.0,19120,5.232,1,0.2,1.7004,2012,135363,28,03,2012,2,12205,10000533,26
2201,3.0,472.0,0.0,0.0,258.0,2.0,2.0,2.0,13.0,113.0,167.0,72209,22.2,6,0.0,9.102,2011,165659,1,06,2011,6,17110,10001935,-5
2202,3.0,86.0,2.0,0.0,452.0,45.0,3.0,1.0,3.0,63.0,31.0,72209,881.93,7,0.0,229.3018,2011,165659,1,06,2011,6,17110,10002563,-5
2203,3.0,86.0,2.0,0.0,452.0,45.0,3.0,0.0,9.0,881.0,31.0,98103,6.096,2,0.2,2.1336,2012,138002,6,09,2012,12,11305,10002160,-6
2204,3.0,713.0,0.0,0.0,241.0,36.0,1.0,0.0,9.0,561.0,243.0,98103,191.82,3,0.0,74.8098,2012,138002,6,09,2012,12,11305,10004748,-6
2205,2.0,134.0,2.0,0.0,51.0,40.0,2.0,1.0,2.0,361.0,38.0,17602,20.104,1,0.2,1.7591,2012,128860,29,06,2012,5,20725,10001473,24
2206,3.0,61.0,2.0,0.0,24.0,11.0,0.0,1.0,3.0,56.0,15.0,37620,67.56,3,0.2,8.445,2013,164350,11,09,2013,13,12040,10000538,-2
2207,3.0,61.0,2.0,0.0,24.0,11.0,0.0,2.0,13.0,888.0,15.0,60505,29.932,7,0.8,-46.3946,2011,103905,14,07,2011,20,10930,10001098,-6
2208,3.0,645.0,2.0,0.0,329.0,30.0,1.0,1.0,2.0,1160.0,227.0,60505,38.272,4,0.2,3.8272,2011,103905,14,07,2011,20,10930,10001552,-6
2209,2.0,492.0,0.0,0.0,147.0,5.0,1.0,2.0,13.0,1286.0,179.0,10009,16.52,4,0.0,7.5992,2012,129854,22,08,2012,26,19705,10000390,-4
2210,2.0,492.0,0.0,0.0,147.0,5.0,1.0,1.0,3.0,48.0,179.0,6824,832.93,7,0.0,233.2204,2011,125556,14,11,2011,16,17410,10001079,-2
2211,0.0,780.0,1.0,0.0,255.0,20.0,0.0,1.0,1.0,612.0,277.0,6824,43.8,10,0.0,21.024,2011,125556,14,11,2011,16,17410,10003460,-2
2212,3.0,683.0,0.0,0.0,329.0,30.0,1.0,0.0,9.0,882.0,261.0,48146,167.292,6,0.1,29.7408,2013,162313,28,11,2013,1,21745,10003842,27
2213,0.0,565.0,0.0,0.0,440.0,3.0,3.0,1.0,3.0,1620.0,202.0,10035,27.42,1,0.0,11.2422,2014,107874,22,11,2014,26,20275,10003535,-4
2214,0.0,565.0,0.0,0.0,440.0,3.0,3.0,1.0,3.0,1502.0,202.0,95123,1.44,1,0.2,0.504,2014,129378,2,10,2014,3,18505,10002012,-1
2215,0.0,565.0,0.0,0.0,440.0,3.0,3.0,1.0,1.0,291.0,202.0,95123,61.776,13,0.2,20.8494,2014,129378,2,10,2014,3,18505,10001922,-1
2216,0.0,565.0,0.0,0.0,440.0,3.0,3.0,0.0,5.0,1080.0,202.0,95123,241.96,2,0.0,60.49,2014,129378,2,10,2014,3,18505,10000576,-1
2217,3.0,235.0,1.0,0.0,216.0,8.0,2.0,1.0,2.0,1164.0,53.0,95123,108.608,4,0.2,9.5032,2014,129378,2,10,2014,3,18505,10000553,-1
2218,3.0,506.0,1.0,0.0,438.0,3.0,3.0,1.0,3.0,1833.0,176.0,32216,2.816,2,0.2,0.9856,2011,151953,20,09,2011,25,13555,10003469,-5
2219,3.0,506.0,1.0,0.0,438.0,3.0,3.0,1.0,14.0,1511.0,176.0,94110,9.984,4,0.2,3.6192,2014,130841,29,07,2014,2,17620,10000145,27
2220,3.0,506.0,1.0,0.0,438.0,3.0,3.0,2.0,13.0,1612.0,176.0,94110,14.98,1,0.0,4.1944,2014,130841,29,07,2014,2,17620,10001580,27
2221,1.0,223.0,0.0,0.0,281.0,33.0,1.0,2.0,13.0,1287.0,61.0,94110,1145.6,4,0.2,100.24,2014,130841,29,07,2014,2,17620,10001817,27
2222,1.0,223.0,0.0,0.0,281.0,33.0,1.0,1.0,2.0,1116.0,61.0,43302,485.94,2,0.4,-89.089,2012,131884,6,12,2012,6,13375,10001578,0
2223,1.0,223.0,0.0,0.0,281.0,33.0,1.0,0.0,5.0,760.0,61.0,43302,37.376,8,0.2,4.672,2012,131884,6,12,2012,6,13375,10004078,0
2224,3.0,267.0,1.0,0.0,374.0,36.0,1.0,1.0,12.0,1774.0,73.0,43302,70.686,1,0.3,-24.2352,2012,131884,6,12,2012,6,13375,10004860,0
2225,2.0,95.0,0.0,0.0,259.0,4.0,3.0,0.0,4.0,165.0,31.0,19134,54.816,3,0.2,17.8152,2014,121909,1,08,2014,6,14035,10003790,-5
2226,3.0,450.0,1.0,0.0,25.0,41.0,0.0,1.0,8.0,160.0,154.0,80122,72.294,1,0.7,-98.8018,2013,106383,20,03,2013,22,11440,10002202,-2
2227,3.0,450.0,1.0,0.0,25.0,41.0,0.0,2.0,13.0,438.0,154.0,78745,2.896,2,0.2,0.4706,2014,130771,30,07,2014,4,16780,10003059,26
2228,3.0,310.0,0.0,0.0,329.0,30.0,1.0,0.0,16.0,423.0,101.0,78745,124.792,1,0.2,15.599,2014,130771,30,07,2014,4,16780,10002496,26
2229,3.0,20.0,0.0,0.0,438.0,3.0,3.0,1.0,3.0,678.0,0.0,10024,330.588,1,0.4,-115.7058,2013,139157,2,10,2013,6,14680,10003238,-4
2230,3.0,20.0,0.0,0.0,438.0,3.0,3.0,1.0,1.0,630.0,0.0,94122,673.568,2,0.2,252.588,2011,128055,31,03,2011,5,10315,10004390,26
2231,3.0,225.0,0.0,0.0,231.0,12.0,0.0,0.0,9.0,553.0,53.0,94122,52.98,2,0.0,14.8344,2011,128055,31,03,2011,5,10315,10002765,26
2232,3.0,386.0,0.0,0.0,80.0,11.0,0.0,1.0,14.0,1336.0,131.0,46350,526.45,5,0.0,31.587,2014,157091,27,06,2014,2,13405,10000293,25
2233,2.0,240.0,0.0,0.0,389.0,35.0,3.0,2.0,13.0,790.0,60.0,60610,228.92,5,0.2,14.3075,2014,132122,10,07,2014,15,15820,10003692,-5
2234,3.0,615.0,1.0,0.0,60.0,43.0,1.0,2.0,0.0,993.0,225.0,97206,319.968,4,0.2,35.9964,2012,123232,14,12,2012,16,13630,10001051,-2
2235,2.0,131.0,0.0,0.0,211.0,12.0,0.0,1.0,14.0,656.0,47.0,5408,205.03,7,0.0,67.6599,2014,104066,6,12,2014,11,19255,10001013,-5
2236,2.0,131.0,0.0,0.0,211.0,12.0,0.0,1.0,2.0,1039.0,47.0,46203,190.86,2,0.0,11.4516,2012,145849,15,09,2012,17,11995,10000025,-2
2237,3.0,632.0,2.0,0.0,391.0,42.0,3.0,1.0,15.0,667.0,232.0,46203,24.32,8,0.0,8.2688,2012,145849,15,09,2012,17,11995,10000817,-2
2238,3.0,673.0,2.0,0.0,80.0,11.0,0.0,0.0,9.0,555.0,249.0,84604,44.4,5,0.0,12.432,2013,122322,16,07,2013,22,19510,10000952,-6
2239,2.0,752.0,0.0,0.0,266.0,3.0,3.0,1.0,3.0,648.0,267.0,60610,44.4,2,0.6,-52.17,2014,166849,21,04,2014,27,20125,10004597,-6
2240,2.0,752.0,0.0,0.0,266.0,3.0,3.0,1.0,3.0,267.0,267.0,90049,1016.792,1,0.2,381.297,2013,146633,16,11,2013,18,21310,10003527,-2
2241,3.0,131.0,0.0,0.0,374.0,36.0,1.0,2.0,13.0,1091.0,47.0,90049,38.136,7,0.2,13.3476,2013,146633,16,11,2013,18,21310,10002982,-2
2242,3.0,66.0,2.0,0.0,364.0,3.0,3.0,1.0,14.0,580.0,22.0,19134,494.982,3,0.4,-115.4958,2013,126893,27,11,2013,2,11995,10004165,25
2243,3.0,66.0,2.0,0.0,364.0,3.0,3.0,1.0,2.0,1151.0,22.0,91104,56.56,2,0.0,15.2712,2014,103380,22,11,2014,26,11005,10003442,-4
2244,3.0,66.0,2.0,0.0,364.0,3.0,3.0,1.0,8.0,126.0,22.0,91104,5.56,2,0.0,1.4456,2014,103380,22,11,2014,26,11005,10003856,-4
2245,3.0,66.0,2.0,0.0,364.0,3.0,3.0,1.0,1.0,77.0,22.0,91104,9.02,2,0.0,3.5178,2014,103380,22,11,2014,26,11005,10004248,-4
2246,3.0,66.0,2.0,0.0,364.0,3.0,3.0,2.0,13.0,1091.0,22.0,91104,8.62,1,0.0,2.2412,2014,103380,22,11,2014,26,11005,10001492,-4
2247,2.0,411.0,0.0,0.0,266.0,3.0,3.0,1.0,12.0,1739.0,135.0,91104,659.976,3,0.2,49.4982,2014,103380,22,11,2014,26,11005,10004165,-4
2248,2.0,411.0,0.0,0.0,266.0,3.0,3.0,1.0,3.0,57.0,135.0,90004,13.36,2,0.0,6.4128,2012,116092,15,02,2012,18,16195,10004285,-3
2249,2.0,411.0,0.0,0.0,266.0,3.0,3.0,1.0,3.0,235.0,135.0,90004,41.72,5,0.2,13.0375,2012,116092,15,02,2012,18,16195,10001628,-3
2250,2.0,411.0,0.0,0.0,266.0,3.0,3.0,1.0,1.0,945.0,135.0,90004,11.52,5,0.2,4.176,2012,116092,15,02,2012,18,16195,10000546,-3
2251,2.0,411.0,0.0,0.0,266.0,3.0,3.0,1.0,12.0,1807.0,135.0,90004,541.44,6,0.0,157.0176,2012,116092,15,02,2012,18,16195,10001391,-3
2252,2.0,406.0,2.0,0.0,437.0,3.0,3.0,1.0,12.0,1687.0,133.0,90004,19.44,3,0.0,9.3312,2012,116092,15,02,2012,18,16195,10000477,-3
2253,0.0,329.0,1.0,0.0,438.0,3.0,3.0,1.0,1.0,817.0,111.0,92105,143.7,3,0.0,68.976,2013,117849,16,04,2013,18,16120,10004327,-2
2254,0.0,329.0,1.0,0.0,438.0,3.0,3.0,1.0,1.0,815.0,111.0,94110,43.26,3,0.0,14.2758,2012,169201,28,09,2012,1,14965,10000696,27
2255,3.0,450.0,1.0,0.0,29.0,17.0,1.0,2.0,13.0,1611.0,154.0,94110,43.56,2,0.0,15.246,2012,169201,28,09,2012,1,14965,10002082,27
2256,3.0,450.0,1.0,0.0,29.0,17.0,1.0,0.0,9.0,391.0,154.0,4401,437.85,3,0.0,131.355,2013,164091,18,09,2013,23,16780,10001944,-5
2257,0.0,771.0,0.0,0.0,438.0,3.0,3.0,0.0,5.0,846.0,273.0,4401,109.48,2,0.0,33.9388,2013,164091,18,09,2013,23,16780,10004952,-5
2258,0.0,771.0,0.0,0.0,438.0,3.0,3.0,1.0,12.0,1643.0,273.0,94122,1212.96,7,0.2,90.972,2014,105214,17,06,2014,20,21610,10000015,-3
2259,2.0,487.0,2.0,0.0,437.0,3.0,3.0,1.0,8.0,120.0,190.0,94122,18.54,2,0.0,8.7138,2014,105214,17,06,2014,20,21610,10001776,-3
2260,2.0,487.0,2.0,0.0,437.0,3.0,3.0,2.0,0.0,997.0,190.0,92024,5.0,1,0.0,2.4,2012,117611,8,11,2012,10,17335,10002280,-2
2261,1.0,546.0,0.0,0.0,329.0,30.0,1.0,2.0,0.0,908.0,188.0,92024,371.97,3,0.0,66.9546,2012,117611,8,11,2012,10,17335,10002049,-2
2262,0.0,497.0,0.0,0.0,16.0,44.0,2.0,0.0,4.0,377.0,187.0,10035,166.24,1,0.0,24.936,2012,137960,18,12,2012,18,18220,10002253,0
2263,2.0,24.0,0.0,0.0,21.0,9.0,2.0,2.0,0.0,1018.0,0.0,22204,359.97,3,0.0,79.1934,2014,122994,7,02,2014,10,17485,10004015,-3
2264,2.0,24.0,0.0,0.0,21.0,9.0,2.0,1.0,12.0,1822.0,0.0,30318,499.98,2,0.0,114.9954,2013,131065,15,11,2013,17,10375,10004145,-2
2265,2.0,24.0,0.0,0.0,21.0,9.0,2.0,1.0,3.0,31.0,0.0,30318,5.28,1,0.0,2.376,2013,131065,15,11,2013,17,10375,10002479,-2
2266,1.0,686.0,2.0,0.0,308.0,31.0,2.0,1.0,12.0,1771.0,252.0,30318,8.26,2,0.0,3.8822,2013,131065,15,11,2013,17,10375,10004970,-2
2267,1.0,759.0,0.0,0.0,452.0,45.0,3.0,1.0,12.0,1766.0,271.0,28110,7.968,2,0.2,2.6892,2014,149146,13,10,2014,13,20320,10003919,0
2268,3.0,213.0,1.0,0.0,410.0,30.0,1.0,1.0,12.0,1815.0,61.0,98115,12.96,2,0.0,6.3504,2014,137470,18,09,2014,18,21415,10002001,0
2269,3.0,213.0,1.0,0.0,410.0,30.0,1.0,1.0,3.0,1628.0,61.0,14609,6.48,1,0.0,3.1104,2014,105480,21,12,2014,27,13225,10002787,-6
2270,3.0,525.0,1.0,0.0,295.0,8.0,2.0,1.0,2.0,374.0,178.0,14609,6.984,1,0.2,2.3571,2014,105480,21,12,2014,27,13225,10003291,-6
2271,3.0,140.0,0.0,0.0,452.0,45.0,3.0,1.0,14.0,634.0,46.0,33180,47.96,5,0.2,4.1965,2014,164917,3,12,2014,8,17905,10004344,-5
2272,3.0,388.0,0.0,0.0,438.0,3.0,3.0,0.0,9.0,513.0,134.0,98105,199.74,6,0.0,47.9376,2012,102036,21,09,2012,27,12130,10003123,-6
2273,3.0,388.0,0.0,0.0,438.0,3.0,3.0,2.0,6.0,399.0,134.0,94122,435.26,7,0.0,95.7572,2012,142944,6,03,2012,11,15850,10000308,-5
2274,2.0,26.0,1.0,0.0,266.0,3.0,3.0,0.0,16.0,322.0,12.0,94122,1119.984,2,0.2,377.9946,2012,142944,6,03,2012,11,15850,10003763,-5
2275,2.0,26.0,1.0,0.0,266.0,3.0,3.0,0.0,5.0,744.0,12.0,90036,143.432,1,0.2,3.5858,2011,157882,3,10,2011,8,10405,10001866,-5
2276,3.0,469.0,0.0,0.0,460.0,22.0,2.0,1.0,14.0,1363.0,162.0,90036,122.352,3,0.2,13.7646,2011,157882,3,10,2011,8,10405,10002774,-5
2277,3.0,469.0,0.0,0.0,460.0,22.0,2.0,0.0,16.0,940.0,162.0,38671,306.2,5,0.0,0.0,2011,104283,27,06,2011,1,17065,10004337,26
2278,3.0,469.0,0.0,0.0,460.0,22.0,2.0,2.0,0.0,1461.0,162.0,38671,85.98,1,0.0,22.3548,2011,104283,27,06,2011,1,17065,10001039,26
2279,0.0,373.0,0.0,0.0,452.0,45.0,3.0,0.0,5.0,1169.0,133.0,38671,223.96,4,0.0,53.7504,2011,104283,27,06,2011,1,17065,10000109,26
2280,0.0,373.0,0.0,0.0,452.0,45.0,3.0,0.0,5.0,765.0,133.0,98115,97.568,2,0.2,-6.098,2014,142622,31,10,2014,3,15625,10003833,28
2281,0.0,373.0,0.0,0.0,452.0,45.0,3.0,0.0,4.0,315.0,133.0,98115,614.272,8,0.2,-23.0352,2014,142622,31,10,2014,3,15625,10004289,28
2282,0.0,279.0,1.0,0.0,296.0,5.0,1.0,1.0,12.0,104.0,91.0,98115,199.98,2,0.0,37.9962,2014,142622,31,10,2014,3,15625,10004467,28
2283,3.0,678.0,0.0,0.0,327.0,12.0,0.0,2.0,13.0,888.0,246.0,6457,48.16,7,0.0,22.1536,2013,132143,4,09,2013,6,14215,10002713,-2
2284,3.0,678.0,0.0,0.0,327.0,12.0,0.0,1.0,1.0,1491.0,246.0,47362,23.92,2,0.0,6.6976,2012,153108,5,03,2012,9,20200,10001552,-4
2285,0.0,587.0,1.0,0.0,317.0,40.0,2.0,1.0,12.0,1745.0,213.0,47362,60.69,7,0.0,16.3863,2012,153108,5,03,2012,9,20200,10002222,-4
2286,3.0,155.0,0.0,0.0,430.0,44.0,2.0,1.0,1.0,335.0,46.0,37130,14.352,3,0.2,5.2026,2013,112676,6,05,2013,9,18835,10003971,-3
2287,2.0,65.0,1.0,0.0,485.0,33.0,1.0,1.0,1.0,607.0,18.0,24153,35.04,2,0.0,12.264,2014,165687,18,11,2014,24,12355,10004036,-6
2288,0.0,79.0,0.0,0.0,266.0,3.0,3.0,1.0,2.0,1159.0,33.0,43615,17.48,5,0.2,1.311,2014,112928,2,06,2014,6,10990,10002287,-4
2289,0.0,626.0,1.0,0.0,452.0,45.0,3.0,0.0,16.0,284.0,239.0,90032,16.4,5,0.0,4.756,2014,143343,11,06,2014,14,11200,10002375,-3
2290,3.0,742.0,1.0,0.0,94.0,9.0,2.0,2.0,13.0,1312.0,273.0,98115,892.98,2,0.0,80.3682,2014,115154,9,01,2014,12,19420,10001950,-3
2291,3.0,742.0,1.0,0.0,94.0,9.0,2.0,0.0,9.0,725.0,273.0,31907,287.97,3,0.0,77.7519,2012,149342,20,04,2012,25,21160,10001557,-5
2292,3.0,742.0,1.0,0.0,94.0,9.0,2.0,1.0,12.0,1783.0,273.0,31907,595.38,6,0.0,297.69,2012,149342,20,04,2012,25,21160,10002937,-5
2293,3.0,615.0,1.0,0.0,329.0,30.0,1.0,2.0,13.0,476.0,225.0,31907,12.96,2,0.0,6.2208,2012,149342,20,04,2012,25,21160,10001166,-5
2294,3.0,279.0,1.0,0.0,296.0,5.0,1.0,0.0,9.0,1537.0,91.0,10009,4.95,1,0.0,1.3365,2012,130995,1,11,2012,6,19255,10000347,-5
2295,3.0,775.0,0.0,0.0,329.0,30.0,1.0,1.0,12.0,272.0,278.0,6457,181.95,3,0.0,38.2095,2014,127929,24,12,2014,28,14215,10003708,-4
2296,3.0,775.0,0.0,0.0,329.0,30.0,1.0,0.0,9.0,873.0,278.0,10011,13.52,4,0.0,6.2192,2012,113145,1,11,2012,5,21670,10002659,-4
2297,3.0,775.0,0.0,0.0,329.0,30.0,1.0,2.0,13.0,1272.0,278.0,10011,259.7,5,0.0,106.477,2012,113145,1,11,2012,5,21670,10000965,-4
2298,3.0,775.0,0.0,0.0,329.0,30.0,1.0,2.0,0.0,1327.0,278.0,10011,42.95,1,0.0,1.2885,2012,113145,1,11,2012,5,21670,10001527,-4
2299,3.0,775.0,0.0,0.0,329.0,30.0,1.0,2.0,13.0,1651.0,278.0,10011,1399.93,7,0.0,601.9699,2012,113145,1,11,2012,5,21670,10001838,-4
2300,3.0,365.0,0.0,0.0,297.0,20.0,0.0,1.0,3.0,1503.0,134.0,10011,503.96,4,0.0,125.99,2012,113145,1,11,2012,5,21670,10002597,-4
2301,3.0,365.0,0.0,0.0,297.0,20.0,0.0,1.0,3.0,235.0,134.0,48640,12.72,3,0.0,6.36,2011,162362,14,11,2011,18,15505,10000756,-4
2302,3.0,231.0,1.0,0.0,94.0,9.0,2.0,2.0,0.0,664.0,62.0,48640,11.52,4,0.0,5.6448,2011,162362,14,11,2011,18,15505,10000546,-4
2303,2.0,518.0,2.0,0.0,419.0,9.0,2.0,0.0,5.0,748.0,182.0,31907,316.0,4,0.0,31.6,2013,106558,17,01,2013,21,13495,10001142,-4
2304,2.0,518.0,2.0,0.0,419.0,9.0,2.0,1.0,12.0,1491.0,182.0,30076,723.92,4,0.0,188.2192,2014,157931,18,09,2014,23,17800,10000785,-5
2305,0.0,78.0,1.0,0.0,80.0,11.0,0.0,0.0,4.0,388.0,29.0,30076,106.32,3,0.0,49.9704,2014,157931,18,09,2014,23,17800,10000474,-5
2306,0.0,530.0,1.0,0.0,207.0,41.0,0.0,1.0,12.0,1652.0,185.0,60623,141.372,2,0.3,-14.1372,2013,115574,24,12,2013,25,11185,10003441,-1
2307,3.0,727.0,0.0,0.0,329.0,30.0,1.0,2.0,0.0,598.0,260.0,77041,27.216,3,0.2,9.8658,2012,160794,6,08,2012,8,17980,10004156,-2
2308,0.0,74.0,2.0,0.0,371.0,1.0,3.0,0.0,5.0,756.0,19.0,10009,390.75,5,0.0,171.93,2014,116225,6,11,2014,10,20935,10001432,-4
2309,0.0,74.0,2.0,0.0,371.0,1.0,3.0,1.0,14.0,1464.0,19.0,85345,280.792,1,0.2,35.099,2014,120418,12,06,2014,13,11125,10001394,-1
2310,0.0,74.0,2.0,0.0,371.0,1.0,3.0,1.0,2.0,351.0,19.0,85345,68.448,4,0.2,7.7004,2014,120418,12,06,2014,13,11125,10002370,-1
2311,0.0,74.0,2.0,0.0,371.0,1.0,3.0,1.0,2.0,1123.0,19.0,85345,88.04,5,0.2,6.603,2014,120418,12,06,2014,13,11125,10002956,-1
2312,0.0,74.0,2.0,0.0,371.0,1.0,3.0,1.0,14.0,645.0,19.0,85345,15.872,1,0.2,1.984,2014,120418,12,06,2014,13,11125,10001955,-1
2313,3.0,253.0,1.0,0.0,456.0,39.0,0.0,1.0,10.0,192.0,82.0,85345,215.592,3,0.2,-48.5082,2014,120418,12,06,2014,13,11125,10001809,-1
2314,3.0,253.0,1.0,0.0,456.0,39.0,0.0,1.0,1.0,8.0,82.0,57103,14.62,2,0.0,6.8714,2014,122035,21,07,2014,26,13825,10004093,-5
2315,3.0,253.0,1.0,0.0,456.0,39.0,0.0,1.0,3.0,263.0,82.0,57103,416.32,2,0.0,112.4064,2014,122035,21,07,2014,26,13825,10002118,-5
2316,3.0,253.0,1.0,0.0,456.0,39.0,0.0,0.0,5.0,1169.0,82.0,57103,43.0,5,0.0,20.21,2014,122035,21,07,2014,26,13825,10000404,-5
2317,3.0,253.0,1.0,0.0,456.0,39.0,0.0,1.0,3.0,413.0,82.0,57103,182.94,3,0.0,27.441,2014,122035,21,07,2014,26,13825,10003833,-5
2318,3.0,253.0,1.0,0.0,456.0,39.0,0.0,2.0,0.0,998.0,82.0,57103,60.83,7,0.0,30.415,2014,122035,21,07,2014,26,13825,10002072,-5
2319,0.0,99.0,0.0,0.0,407.0,44.0,2.0,1.0,1.0,309.0,20.0,57103,389.97,3,0.0,132.5898,2014,122035,21,07,2014,26,13825,10003095,-5
2320,3.0,327.0,1.0,0.0,452.0,45.0,3.0,2.0,0.0,916.0,119.0,23223,194.32,4,0.0,56.3528,2012,117828,23,12,2012,26,11500,10001563,-3
2321,2.0,415.0,1.0,0.0,194.0,15.0,2.0,1.0,3.0,1568.0,143.0,98115,265.93,7,0.0,63.8232,2014,165491,21,03,2014,25,14935,10000358,-4
2322,2.0,415.0,1.0,0.0,194.0,15.0,2.0,1.0,3.0,677.0,143.0,42420,94.74,3,0.0,44.5278,2012,109470,31,12,2012,3,16255,10004492,28
2323,2.0,415.0,1.0,0.0,194.0,15.0,2.0,1.0,3.0,135.0,143.0,42420,60.64,4,0.0,27.8944,2012,109470,31,12,2012,3,16255,10001072,28
2324,2.0,415.0,1.0,0.0,194.0,15.0,2.0,1.0,3.0,897.0,143.0,42420,76.3,5,0.0,38.15,2012,109470,31,12,2012,3,16255,10003707,28
2325,2.0,104.0,1.0,0.0,329.0,30.0,1.0,1.0,3.0,711.0,26.0,42420,364.8,12,0.0,167.808,2012,109470,31,12,2012,3,16255,10000977,28
2326,2.0,104.0,1.0,0.0,329.0,30.0,1.0,0.0,4.0,389.0,26.0,10035,79.872,3,0.2,29.952,2012,105102,15,09,2012,19,11575,10002082,-4
2327,2.0,104.0,1.0,0.0,329.0,30.0,1.0,1.0,12.0,1747.0,26.0,10035,46.384,1,0.2,1.1596,2012,105102,15,09,2012,19,11575,10004709,-4
2328,0.0,445.0,2.0,0.0,152.0,4.0,3.0,1.0,7.0,1600.0,150.0,10035,12.96,2,0.0,6.2208,2012,105102,15,09,2012,19,11575,10002365,-4
2329,3.0,408.0,1.0,0.0,374.0,36.0,1.0,0.0,9.0,1525.0,127.0,80525,14.352,3,0.2,5.2026,2014,138422,24,09,2014,27,16705,10004147,-3
2330,2.0,450.0,1.0,0.0,266.0,3.0,3.0,1.0,14.0,1544.0,154.0,19140,547.136,4,0.2,-68.392,2012,147739,25,12,2012,29,16150,10001468,-4
2331,2.0,450.0,1.0,0.0,266.0,3.0,3.0,1.0,12.0,1323.0,154.0,90004,41.96,2,0.0,2.9372,2013,155187,25,09,2013,27,16780,10000642,-2
2332,3.0,644.0,0.0,0.0,233.0,12.0,0.0,1.0,12.0,536.0,240.0,90004,41.7,5,0.0,20.85,2013,155187,25,09,2013,27,16780,10000380,-2
2333,3.0,644.0,0.0,0.0,233.0,12.0,0.0,1.0,12.0,1740.0,240.0,47905,277.4,5,0.0,133.152,2014,169285,22,03,2014,26,19690,10004071,-4
2334,3.0,436.0,0.0,0.0,85.0,40.0,2.0,1.0,1.0,817.0,153.0,47905,5.78,1,0.0,2.8322,2014,169285,22,03,2014,26,19690,10004971,-4
